input_value,input_label,pred_value,pred_label
52,normal,58.55671,elevated
41,normal,37.051857,normal
47,normal,43.756733,normal
42,normal,37.88565,normal
55,normal,54.18748,normal
61,elevated,61.236515,elevated
32,normal,27.49441,normal
57,elevated,55.999886,elevated
54,normal,51.16746,normal
61,elevated,58.341194,elevated
43,normal,37.17173,normal
73,elevated,69.9061,elevated
26,normal,24.91412,normal
40,normal,41.559147,normal
45,normal,43.50521,normal
47,normal,50.289764,normal
45,normal,41.35037,normal
53,normal,51.38811,normal
60,elevated,57.34079,elevated
40,normal,36.227417,normal
54,normal,53.325645,normal
53,normal,49.70693,normal
59,elevated,58.66961,elevated
55,normal,54.49882,normal
56,elevated,54.78525,normal
33,normal,34.580227,normal
55,normal,54.50157,normal
42,normal,45.38631,normal
54,normal,52.512226,normal
35,normal,34.90399,normal
52,normal,52.09068,normal
53,normal,51.22829,normal
41,normal,38.878098,normal
54,normal,53.142162,normal
60,elevated,58.202724,elevated
42,normal,39.921818,normal
54,normal,53.63521,normal
61,elevated,60.97384,elevated
59,elevated,58.390705,elevated
68,elevated,67.68717,elevated
42,normal,43.768284,normal
46,normal,43.704895,normal
65,elevated,65.899124,elevated
35,normal,31.83356,normal
55,normal,52.78697,normal
73,elevated,72.00612,elevated
25,normal,25.181337,normal
53,normal,51.03862,normal
58,elevated,56.04604,elevated
50,normal,50.804485,normal
40,normal,36.831604,normal
51,normal,49.911842,normal
39,normal,39.252186,normal
55,normal,53.65538,normal
52,normal,51.15938,normal
69,elevated,67.41436,elevated
55,normal,53.615273,normal
42,normal,47.56042,normal
54,normal,52.66103,normal
33,normal,34.811737,normal
46,normal,36.131557,normal
59,elevated,57.858517,elevated
64,elevated,62.011692,elevated
33,normal,31.926218,normal
45,normal,43.65715,normal
39,normal,37.860416,normal
58,elevated,56.08954,elevated
57,elevated,56.230038,elevated
58,elevated,55.315,elevated
57,elevated,55.607517,elevated
100,elevated,97.898964,elevated
56,elevated,56.705627,elevated
41,normal,39.103424,normal
55,normal,52.258827,normal
47,normal,45.090427,normal
53,normal,52.51732,normal
110,elevated,106.203735,elevated
55,normal,54.20507,normal
51,normal,46.754093,normal
36,normal,40.25232,normal
57,elevated,56.642845,elevated
59,elevated,57.666206,elevated
61,elevated,61.813347,elevated
63,elevated,61.056053,elevated
57,elevated,55.82656,elevated
53,normal,52.758003,normal
37,normal,37.358074,normal
86,elevated,82.33835,elevated
57,elevated,54.940304,normal
74,elevated,72.163574,elevated
57,elevated,55.11363,elevated
51,normal,44.623817,normal
90,elevated,82.078865,elevated
58,elevated,58.793396,elevated
36,normal,36.82542,normal
43,normal,42.59572,normal
35,normal,36.165024,normal
55,normal,54.13451,normal
68,elevated,67.80154,elevated
58,elevated,54.772728,normal
62,elevated,62.910812,elevated
57,elevated,55.19334,elevated
34,normal,34.1857,normal
25,normal,23.12516,normal
65,elevated,63.723656,elevated
