input_value,input_label,pred_value,pred_label
52,normal,51.959896,normal
52,normal,48.78418,normal
57,elevated,56.810684,elevated
51,normal,50.123558,normal
48,normal,51.033432,normal
42,normal,41.103065,normal
43,normal,42.949207,normal
58,elevated,57.02863,elevated
56,elevated,55.872574,elevated
54,normal,55.189953,elevated
62,elevated,62.049904,elevated
57,elevated,58.353363,elevated
58,elevated,56.84897,elevated
58,elevated,57.09124,elevated
57,elevated,58.577316,elevated
53,normal,51.78195,normal
59,elevated,59.30614,elevated
39,normal,40.72505,normal
58,elevated,59.161335,elevated
54,normal,53.051647,normal
60,elevated,60.215088,elevated
52,normal,51.136192,normal
57,elevated,57.26327,elevated
59,elevated,57.972637,elevated
52,normal,51.80585,normal
73,elevated,70.97135,elevated
51,normal,48.91186,normal
52,normal,53.292812,normal
62,elevated,62.046078,elevated
64,elevated,63.315838,elevated
49,normal,51.26001,normal
52,normal,50.98997,normal
60,elevated,59.926434,elevated
59,elevated,59.075615,elevated
45,normal,44.49941,normal
57,elevated,59.12834,elevated
51,normal,50.701836,normal
55,normal,55.240635,elevated
52,normal,51.71796,normal
55,normal,52.1395,normal
54,normal,55.264187,elevated
44,normal,40.25081,normal
60,elevated,60.964943,elevated
66,elevated,67.76466,elevated
51,normal,50.764675,normal
62,elevated,62.48265,elevated
54,normal,54.020485,normal
52,normal,50.09258,normal
57,elevated,55.73741,elevated
54,normal,52.577103,normal
61,elevated,61.403385,elevated
72,elevated,72.371346,elevated
33,normal,35.29218,normal
54,normal,54.883198,normal
58,elevated,58.137867,elevated
70,elevated,70.6764,elevated
56,elevated,56.197453,elevated
66,elevated,69.29649,elevated
56,elevated,56.760696,elevated
65,elevated,64.214905,elevated
51,normal,50.770092,normal
65,elevated,64.86167,elevated
54,normal,54.25325,normal
73,elevated,69.043724,elevated
53,normal,51.335636,normal
60,elevated,60.53106,elevated
60,elevated,58.742302,elevated
56,elevated,54.86766,normal
52,normal,51.17782,normal
52,normal,51.84601,normal
57,elevated,56.594963,elevated
55,normal,54.266483,normal
43,normal,44.62079,normal
37,normal,46.7676,normal
40,normal,38.96189,normal
37,normal,41.439724,normal
64,elevated,63.147865,elevated
60,elevated,60.37418,elevated
34,normal,35.07277,normal
52,normal,51.16549,normal
58,elevated,58.632828,elevated
60,elevated,59.854195,elevated
58,elevated,55.802773,elevated
64,elevated,62.78905,elevated
55,normal,55.6119,elevated
57,elevated,57.507378,elevated
38,normal,37.5511,normal
64,elevated,64.26124,elevated
61,elevated,61.98141,elevated
43,normal,41.903687,normal
58,elevated,58.965378,elevated
43,normal,42.36006,normal
34,normal,35.57855,normal
65,elevated,64.50012,elevated
53,normal,49.808945,normal
52,normal,51.56031,normal
52,normal,51.88984,normal
52,normal,52.60544,normal
60,elevated,62.13038,elevated
62,elevated,62.836052,elevated
40,normal,39.50988,normal
38,normal,41.49467,normal
56,elevated,55.3857,elevated
55,normal,53.501183,normal
53,normal,53.109882,normal
54,normal,54.632935,normal
54,normal,52.795143,normal
52,normal,51.81204,normal
53,normal,52.51064,normal
32,normal,30.66158,normal
52,normal,52.057526,normal
56,elevated,54.665813,normal
56,elevated,56.210625,elevated
65,elevated,65.74981,elevated
66,elevated,63.92506,elevated
40,normal,36.999325,normal
64,elevated,67.552155,elevated
45,normal,43.12167,normal
55,normal,54.168766,normal
40,normal,43.161057,normal
60,elevated,58.928238,elevated
66,elevated,66.310524,elevated
51,normal,52.022713,normal
52,normal,51.99438,normal
53,normal,52.304893,normal
60,elevated,60.280552,elevated
52,normal,53.157837,normal
56,elevated,56.431656,elevated
55,normal,53.932827,normal
67,elevated,67.91182,elevated
64,elevated,64.98718,elevated
58,elevated,57.127846,elevated
64,elevated,63.552376,elevated
48,normal,45.804115,normal
56,elevated,56.41025,elevated
55,normal,54.005493,normal
29,normal,29.267399,normal
54,normal,48.656677,normal
49,normal,49.389027,normal
58,elevated,58.143322,elevated
38,normal,40.207706,normal
61,elevated,59.658043,elevated
40,normal,40.605335,normal
47,normal,49.499157,normal
30,normal,27.429392,normal
55,normal,54.053154,normal
48,normal,48.49534,normal
49,normal,51.17437,normal
55,normal,54.924755,normal
57,elevated,55.988514,elevated
56,elevated,55.976738,elevated
54,normal,54.091087,normal
54,normal,51.84397,normal
34,normal,35.190365,normal
43,normal,43.0371,normal
43,normal,41.511272,normal
49,normal,48.87083,normal
56,elevated,54.90641,normal
24,normal,23.805424,normal
28,normal,30.124775,normal
46,normal,45.5858,normal
65,elevated,63.99045,elevated
51,normal,51.674774,normal
43,normal,43.708633,normal
58,elevated,55.853954,elevated
30,normal,28.7291,normal
54,normal,54.002827,normal
77,elevated,78.17259,elevated
37,normal,37.603477,normal
37,normal,36.223106,normal
56,elevated,55.06349,elevated
58,elevated,56.592228,elevated
33,normal,32.345367,normal
31,normal,29.73172,normal
58,elevated,57.809944,elevated
59,elevated,57.984818,elevated
54,normal,54.926247,normal
41,normal,41.82532,normal
57,elevated,52.051514,normal
35,normal,35.086205,normal
63,elevated,64.410545,elevated
59,elevated,62.059673,elevated
48,normal,41.87215,normal
66,elevated,65.99315,elevated
53,normal,53.03772,normal
39,normal,39.157665,normal
46,normal,46.9207,normal
41,normal,38.324516,normal
63,elevated,61.995293,elevated
63,elevated,65.395226,elevated
54,normal,54.24967,normal
46,normal,42.712822,normal
69,elevated,67.531685,elevated
48,normal,45.67542,normal
55,normal,55.746796,elevated
49,normal,50.932285,normal
50,normal,51.626152,normal
56,elevated,58.994263,elevated
62,elevated,65.10735,elevated
53,normal,53.676987,normal
35,normal,29.915134,normal
60,elevated,60.608513,elevated
23,normal,25.24436,normal
52,normal,51.99417,normal
49,normal,47.63965,normal
43,normal,43.626087,normal
44,normal,49.729843,normal
63,elevated,62.902237,elevated
53,normal,51.671547,normal
34,normal,34.329605,normal
61,elevated,59.206818,elevated
61,elevated,62.61074,elevated
39,normal,41.924294,normal
51,normal,49.097855,normal
55,normal,55.895096,elevated
33,normal,34.7962,normal
62,elevated,60.97271,elevated
31,normal,30.768032,normal
67,elevated,60.157043,elevated
66,elevated,63.546032,elevated
66,elevated,65.67446,elevated
68,elevated,67.942,elevated
51,normal,51.936935,normal
60,elevated,59.806248,elevated
38,normal,35.385742,normal
49,normal,49.277905,normal
55,normal,54.92573,normal
28,normal,27.711275,normal
48,normal,46.47515,normal
58,elevated,56.918816,elevated
70,elevated,72.08968,elevated
59,elevated,59.340073,elevated
46,normal,43.903458,normal
52,normal,52.530964,normal
61,elevated,61.493156,elevated
57,elevated,58.063778,elevated
64,elevated,63.366962,elevated
51,normal,51.75446,normal
73,elevated,71.933464,elevated
47,normal,41.10571,normal
56,elevated,56.388824,elevated
69,elevated,73.40198,elevated
47,normal,42.111534,normal
43,normal,45.298466,normal
65,elevated,64.22113,elevated
35,normal,35.8765,normal
52,normal,51.945866,normal
41,normal,44.071594,normal
42,normal,40.651592,normal
51,normal,50.446465,normal
59,elevated,58.26293,elevated
46,normal,51.014034,normal
40,normal,36.856598,normal
51,normal,53.231365,normal
53,normal,53.78935,normal
64,elevated,65.92587,elevated
48,normal,50.901382,normal
38,normal,37.436447,normal
55,normal,56.52989,elevated
57,elevated,56.35673,elevated
60,elevated,59.915215,elevated
59,elevated,59.2674,elevated
36,normal,39.827232,normal
47,normal,44.367977,normal
40,normal,37.30025,normal
48,normal,48.695793,normal
61,elevated,60.873444,elevated
51,normal,53.355843,normal
57,elevated,57.663605,elevated
47,normal,47.939674,normal
33,normal,35.248688,normal
54,normal,55.43394,elevated
43,normal,43.827045,normal
59,elevated,59.823387,elevated
53,normal,53.562805,normal
52,normal,51.73988,normal
28,normal,26.648792,normal
43,normal,43.147587,normal
33,normal,32.39817,normal
57,elevated,56.94687,elevated
61,elevated,61.51133,elevated
50,normal,48.9704,normal
49,normal,46.956474,normal
62,elevated,62.2902,elevated
45,normal,43.71624,normal
51,normal,49.421413,normal
64,elevated,63.126877,elevated
45,normal,44.644073,normal
57,elevated,56.616356,elevated
59,elevated,59.696823,elevated
57,elevated,55.685642,elevated
56,elevated,56.75014,elevated
59,elevated,58.152313,elevated
100,elevated,101.51043,elevated
43,normal,42.414234,normal
40,normal,39.85564,normal
43,normal,41.6092,normal
56,elevated,55.59469,elevated
64,elevated,63.715103,elevated
31,normal,30.631763,normal
37,normal,38.120323,normal
36,normal,35.43226,normal
60,elevated,60.270126,elevated
83,elevated,84.30868,elevated
53,normal,51.76303,normal
59,elevated,60.097725,elevated
60,elevated,59.595825,elevated
59,elevated,59.647465,elevated
39,normal,38.782887,normal
51,normal,51.683296,normal
57,elevated,58.130283,elevated
54,normal,54.844475,normal
60,elevated,61.127174,elevated
47,normal,47.862427,normal
52,normal,51.96297,normal
41,normal,40.043983,normal
41,normal,35.641525,normal
72,elevated,72.77599,elevated
59,elevated,60.065613,elevated
68,elevated,66.25723,elevated
52,normal,52.635406,normal
23,normal,23.492981,normal
35,normal,34.639633,normal
33,normal,34.836506,normal
51,normal,50.289974,normal
55,normal,56.078304,elevated
51,normal,48.917164,normal
53,normal,52.90843,normal
57,elevated,56.17797,elevated
53,normal,50.159725,normal
121,elevated,117.96584,elevated
61,elevated,61.00578,elevated
40,normal,38.397408,normal
67,elevated,67.38826,elevated
60,elevated,60.16409,elevated
56,elevated,56.60026,elevated
43,normal,43.95925,normal
59,elevated,58.432564,elevated
45,normal,46.566685,normal
62,elevated,62.870846,elevated
56,elevated,54.461403,normal
52,normal,50.606403,normal
59,elevated,58.089012,elevated
62,elevated,62.451614,elevated
55,normal,54.65383,normal
63,elevated,64.30356,elevated
55,normal,57.044834,elevated
42,normal,38.982563,normal
61,elevated,60.48573,elevated
52,normal,53.052742,normal
52,normal,50.88307,normal
53,normal,54.08117,normal
66,elevated,66.65212,elevated
39,normal,40.52322,normal
55,normal,54.071785,normal
48,normal,47.298176,normal
37,normal,38.51107,normal
58,elevated,55.93933,elevated
55,normal,56.79087,elevated
62,elevated,59.782585,elevated
55,normal,56.36,elevated
58,elevated,58.05961,elevated
54,normal,52.10267,normal
51,normal,52.11682,normal
50,normal,47.84648,normal
55,normal,54.965195,normal
58,elevated,57.173,elevated
32,normal,35.44564,normal
65,elevated,64.361336,elevated
62,elevated,62.295258,elevated
51,normal,51.181713,normal
29,normal,29.4496,normal
59,elevated,57.640236,elevated
49,normal,50.334026,normal
53,normal,51.508987,normal
52,normal,51.021492,normal
58,elevated,57.569176,elevated
55,normal,55.06131,elevated
53,normal,52.291718,normal
62,elevated,62.088623,elevated
63,elevated,63.5164,elevated
56,elevated,54.882774,normal
58,elevated,59.45919,elevated
51,normal,51.185326,normal
52,normal,52.857864,normal
61,elevated,61.17814,elevated
58,elevated,56.28395,elevated
62,elevated,62.4222,elevated
70,elevated,68.49608,elevated
53,normal,54.291023,normal
55,normal,55.046745,elevated
52,normal,53.252213,normal
55,normal,55.216038,elevated
54,normal,54.666428,normal
54,normal,54.900833,normal
58,elevated,58.3406,elevated
64,elevated,63.871468,elevated
67,elevated,66.395195,elevated
50,normal,51.66438,normal
53,normal,54.87506,normal
49,normal,47.130886,normal
52,normal,50.942924,normal
57,elevated,55.113663,elevated
91,elevated,91.0894,elevated
65,elevated,65.25516,elevated
38,normal,40.43289,normal
24,normal,25.449713,normal
51,normal,49.78278,normal
55,normal,54.732292,normal
53,normal,51.952286,normal
45,normal,47.65631,normal
61,elevated,61.14874,elevated
55,normal,52.792645,normal
59,elevated,58.11212,elevated
59,elevated,61.79533,elevated
51,normal,52.178818,normal
62,elevated,61.72496,elevated
61,elevated,60.18065,elevated
58,elevated,56.219048,elevated
53,normal,54.94085,normal
51,normal,52.13873,normal
56,elevated,56.208042,elevated
66,elevated,66.35787,elevated
52,normal,51.592155,normal
32,normal,32.549915,normal
51,normal,50.606644,normal
52,normal,52.730114,normal
60,elevated,61.241264,elevated
37,normal,35.68035,normal
65,elevated,65.025345,elevated
34,normal,34.074387,normal
58,elevated,59.62207,elevated
47,normal,42.311287,normal
41,normal,44.453045,normal
54,normal,54.521973,normal
121,elevated,123.26173,elevated
70,elevated,65.36179,elevated
47,normal,49.826225,normal
61,elevated,61.001038,elevated
56,elevated,54.814594,normal
53,normal,52.65429,normal
61,elevated,62.88288,elevated
57,elevated,55.547638,elevated
61,elevated,60.42891,elevated
52,normal,51.915916,normal
52,normal,50.31894,normal
61,elevated,61.325188,elevated
57,elevated,56.47402,elevated
68,elevated,68.79055,elevated
42,normal,42.19785,normal
53,normal,51.69683,normal
53,normal,53.554268,normal
56,elevated,56.038437,elevated
56,elevated,54.73773,normal
53,normal,53.09867,normal
32,normal,32.568447,normal
53,normal,52.54628,normal
58,elevated,57.201668,elevated
76,elevated,76.08131,elevated
72,elevated,72.625206,elevated
64,elevated,62.34942,elevated
55,normal,56.792007,elevated
55,normal,55.917408,elevated
51,normal,52.05214,normal
54,normal,55.247623,elevated
52,normal,51.121914,normal
59,elevated,58.6482,elevated
59,elevated,59.379814,elevated
61,elevated,60.693527,elevated
50,normal,50.820953,normal
55,normal,55.52972,elevated
47,normal,47.71358,normal
59,elevated,60.171005,elevated
71,elevated,72.804375,elevated
51,normal,50.774742,normal
53,normal,52.257767,normal
55,normal,54.07804,normal
62,elevated,64.63266,elevated
55,normal,52.986893,normal
45,normal,45.313637,normal
67,elevated,66.89592,elevated
45,normal,42.64974,normal
59,elevated,59.040203,elevated
39,normal,35.395584,normal
46,normal,41.70649,normal
55,normal,54.84286,normal
51,normal,50.154823,normal
28,normal,28.39542,normal
39,normal,40.36917,normal
55,normal,55.766968,elevated
54,normal,54.128387,normal
57,elevated,56.052696,elevated
41,normal,38.51136,normal
61,elevated,60.872032,elevated
54,normal,53.90229,normal
52,normal,52.104534,normal
49,normal,46.951637,normal
40,normal,41.79573,normal
54,normal,54.04625,normal
62,elevated,63.304825,elevated
38,normal,36.305973,normal
57,elevated,56.85527,elevated
42,normal,43.418903,normal
50,normal,49.846386,normal
56,elevated,55.972042,elevated
58,elevated,59.536026,elevated
59,elevated,59.211823,elevated
67,elevated,66.337456,elevated
53,normal,52.925774,normal
42,normal,41.43997,normal
47,normal,51.428276,normal
56,elevated,55.43712,elevated
56,elevated,54.788975,normal
57,elevated,55.99099,elevated
45,normal,44.036663,normal
54,normal,53.252987,normal
42,normal,43.323666,normal
46,normal,44.72229,normal
57,elevated,55.745255,elevated
55,normal,55.109844,elevated
32,normal,31.59095,normal
34,normal,35.601665,normal
65,elevated,64.80985,elevated
40,normal,38.822227,normal
56,elevated,54.081596,normal
46,normal,45.566235,normal
54,normal,52.310497,normal
61,elevated,60.841187,elevated
53,normal,53.024624,normal
44,normal,45.013004,normal
52,normal,52.607998,normal
57,elevated,58.25595,elevated
40,normal,34.956673,normal
58,elevated,54.187904,normal
70,elevated,66.92689,elevated
36,normal,36.970146,normal
59,elevated,60.46512,elevated
46,normal,46.222267,normal
47,normal,50.745686,normal
59,elevated,59.661926,elevated
55,normal,53.343918,normal
80,elevated,86.51768,elevated
51,normal,51.1733,normal
56,elevated,55.92758,elevated
56,elevated,56.367928,elevated
52,normal,52.697556,normal
52,normal,52.92538,normal
52,normal,52.95022,normal
48,normal,47.51952,normal
29,normal,28.498428,normal
52,normal,51.39922,normal
59,elevated,60.464443,elevated
63,elevated,62.385094,elevated
53,normal,54.003067,normal
57,elevated,56.879276,elevated
29,normal,25.561134,normal
58,elevated,57.00976,elevated
38,normal,38.87164,normal
33,normal,32.9206,normal
53,normal,53.690582,normal
54,normal,53.710136,normal
55,normal,54.83157,normal
54,normal,52.0892,normal
58,elevated,58.361576,elevated
20,normal,21.096329,normal
59,elevated,57.858025,elevated
58,elevated,58.106346,elevated
54,normal,54.306404,normal
60,elevated,60.3586,elevated
48,normal,50.64585,normal
53,normal,52.927383,normal
48,normal,49.434357,normal
24,normal,24.497002,normal
42,normal,41.70909,normal
32,normal,31.404514,normal
63,elevated,63.895992,elevated
41,normal,41.521103,normal
62,elevated,59.329803,elevated
55,normal,53.234413,normal
52,normal,50.175407,normal
55,normal,55.87483,elevated
57,elevated,56.558105,elevated
49,normal,48.518814,normal
57,elevated,58.816505,elevated
66,elevated,70.08405,elevated
68,elevated,66.45456,elevated
55,normal,56.712032,elevated
55,normal,55.088226,elevated
57,elevated,56.921986,elevated
59,elevated,58.709743,elevated
56,elevated,55.385014,elevated
58,elevated,57.68496,elevated
64,elevated,65.895546,elevated
74,elevated,74.4497,elevated
56,elevated,57.04131,elevated
55,normal,54.8444,normal
52,normal,52.526367,normal
40,normal,38.745308,normal
41,normal,46.30341,normal
46,normal,49.36045,normal
49,normal,50.62635,normal
45,normal,44.978428,normal
50,normal,47.449448,normal
55,normal,55.911274,elevated
38,normal,38.6387,normal
55,normal,52.341827,normal
48,normal,49.82643,normal
58,elevated,56.94904,elevated
71,elevated,71.734924,elevated
58,elevated,56.936375,elevated
141,elevated,141.23657,elevated
58,elevated,58.50988,elevated
59,elevated,57.814014,elevated
51,normal,55.045063,elevated
62,elevated,62.609615,elevated
57,elevated,58.024956,elevated
45,normal,44.464012,normal
60,elevated,60.360237,elevated
27,normal,27.895645,normal
29,normal,28.629786,normal
63,elevated,64.23951,elevated
55,normal,56.379894,elevated
61,elevated,58.3116,elevated
61,elevated,60.162125,elevated
57,elevated,58.057007,elevated
53,normal,53.702496,normal
63,elevated,63.03157,elevated
56,elevated,55.43301,elevated
50,normal,43.634506,normal
53,normal,52.900543,normal
55,normal,52.185486,normal
59,elevated,58.94687,elevated
41,normal,42.161564,normal
37,normal,37.868492,normal
57,elevated,58.050568,elevated
33,normal,31.633842,normal
54,normal,53.009193,normal
53,normal,52.819073,normal
70,elevated,67.21704,elevated
48,normal,48.775562,normal
52,normal,52.868156,normal
61,elevated,61.505024,elevated
49,normal,47.685173,normal
91,elevated,93.17591,elevated
57,elevated,57.282845,elevated
51,normal,52.4329,normal
56,elevated,54.75784,normal
66,elevated,66.057144,elevated
58,elevated,56.988132,elevated
62,elevated,61.940876,elevated
42,normal,36.760582,normal
55,normal,52.00841,normal
57,elevated,57.2452,elevated
50,normal,49.33967,normal
65,elevated,64.10009,elevated
60,elevated,59.030785,elevated
58,elevated,57.85173,elevated
54,normal,54.05527,normal
54,normal,53.55253,normal
43,normal,41.584976,normal
63,elevated,61.5305,elevated
54,normal,53.01948,normal
60,elevated,59.1792,elevated
76,elevated,76.96075,elevated
52,normal,51.911415,normal
53,normal,53.48311,normal
52,normal,52.272606,normal
52,normal,52.744335,normal
41,normal,42.05127,normal
49,normal,50.37023,normal
43,normal,43.667435,normal
66,elevated,65.00501,elevated
52,normal,45.57413,normal
25,normal,25.41439,normal
61,elevated,60.196495,elevated
44,normal,43.524185,normal
60,elevated,58.745434,elevated
54,normal,54.19623,normal
49,normal,48.386787,normal
59,elevated,59.076786,elevated
53,normal,52.974678,normal
57,elevated,57.33973,elevated
59,elevated,58.828785,elevated
58,elevated,58.93298,elevated
46,normal,48.15349,normal
60,elevated,60.621895,elevated
56,elevated,56.80811,elevated
36,normal,34.66321,normal
54,normal,51.427822,normal
46,normal,46.579353,normal
54,normal,53.14515,normal
36,normal,33.974,normal
36,normal,35.956345,normal
58,elevated,57.96463,elevated
54,normal,53.584698,normal
38,normal,36.825993,normal
53,normal,52.536438,normal
57,elevated,55.794685,elevated
41,normal,40.124798,normal
55,normal,54.972538,normal
49,normal,49.6988,normal
53,normal,50.851654,normal
46,normal,46.00776,normal
53,normal,54.54848,normal
58,elevated,57.898132,elevated
55,normal,54.794067,normal
68,elevated,68.34456,elevated
67,elevated,68.84856,elevated
57,elevated,56.194424,elevated
43,normal,45.829365,normal
57,elevated,54.68159,normal
59,elevated,53.531418,normal
53,normal,53.18017,normal
52,normal,47.926727,normal
31,normal,28.284353,normal
64,elevated,62.508175,elevated
53,normal,52.30664,normal
66,elevated,66.24454,elevated
43,normal,42.56477,normal
62,elevated,63.28273,elevated
55,normal,54.8932,normal
46,normal,45.998207,normal
58,elevated,58.614147,elevated
59,elevated,59.66613,elevated
59,elevated,58.23945,elevated
55,normal,54.265495,normal
65,elevated,64.33334,elevated
51,normal,50.71383,normal
61,elevated,61.122894,elevated
62,elevated,63.25025,elevated
61,elevated,61.196255,elevated
61,elevated,62.64068,elevated
53,normal,51.118614,normal
58,elevated,58.262817,elevated
60,elevated,60.11718,elevated
54,normal,53.519615,normal
26,normal,27.039719,normal
23,normal,23.920525,normal
58,elevated,56.977753,elevated
62,elevated,62.266693,elevated
65,elevated,64.08394,elevated
54,normal,55.3079,elevated
53,normal,52.681274,normal
55,normal,56.40579,elevated
51,normal,47.24765,normal
56,elevated,56.81035,elevated
53,normal,53.828438,normal
55,normal,55.718014,elevated
59,elevated,59.14389,elevated
33,normal,32.101173,normal
73,elevated,72.63644,elevated
54,normal,53.913795,normal
28,normal,28.119839,normal
48,normal,48.778564,normal
53,normal,52.92871,normal
33,normal,32.680195,normal
57,elevated,57.15445,elevated
59,elevated,59.894623,elevated
56,elevated,54.84666,normal
56,elevated,54.325943,normal
54,normal,53.805267,normal
41,normal,42.627487,normal
52,normal,52.26497,normal
47,normal,42.890728,normal
60,elevated,59.285423,elevated
59,elevated,59.0399,elevated
42,normal,42.029625,normal
60,elevated,58.471813,elevated
44,normal,42.144947,normal
54,normal,53.771393,normal
49,normal,51.2032,normal
28,normal,28.038176,normal
57,elevated,57.20877,elevated
52,normal,51.47164,normal
65,elevated,66.96421,elevated
53,normal,53.93654,normal
63,elevated,60.67773,elevated
47,normal,47.559544,normal
47,normal,48.713825,normal
53,normal,52.532772,normal
64,elevated,64.42279,elevated
58,elevated,58.68711,elevated
52,normal,53.22803,normal
52,normal,50.511547,normal
60,elevated,60.51635,elevated
36,normal,34.76364,normal
39,normal,40.635376,normal
62,elevated,60.5622,elevated
56,elevated,55.642155,elevated
59,elevated,58.83945,elevated
54,normal,54.851395,normal
58,elevated,58.6918,elevated
61,elevated,62.064835,elevated
65,elevated,63.145035,elevated
51,normal,51.197327,normal
43,normal,42.013424,normal
73,elevated,70.05529,elevated
61,elevated,64.01626,elevated
62,elevated,62.061253,elevated
56,elevated,54.870674,normal
41,normal,40.728848,normal
62,elevated,62.29889,elevated
55,normal,54.91327,normal
45,normal,41.172398,normal
53,normal,53.937202,normal
56,elevated,55.968258,elevated
54,normal,53.87045,normal
58,elevated,56.29376,elevated
55,normal,55.757305,elevated
54,normal,54.530922,normal
60,elevated,62.686703,elevated
54,normal,52.70513,normal
64,elevated,64.53986,elevated
53,normal,53.728104,normal
52,normal,51.71151,normal
80,elevated,79.57128,elevated
53,normal,53.677067,normal
56,elevated,56.06205,elevated
57,elevated,58.41333,elevated
34,normal,32.88258,normal
33,normal,33.554253,normal
57,elevated,58.119404,elevated
60,elevated,60.85451,elevated
32,normal,31.775772,normal
48,normal,48.25329,normal
47,normal,46.072502,normal
43,normal,38.7898,normal
53,normal,51.88666,normal
60,elevated,60.34031,elevated
56,elevated,55.27411,elevated
58,elevated,56.792072,elevated
51,normal,51.25597,normal
64,elevated,64.74146,elevated
61,elevated,60.276325,elevated
51,normal,48.821426,normal
57,elevated,59.227493,elevated
42,normal,41.117203,normal
45,normal,39.159615,normal
56,elevated,55.11855,elevated
66,elevated,65.15641,elevated
51,normal,52.32143,normal
65,elevated,63.41474,elevated
53,normal,50.29824,normal
36,normal,39.717266,normal
52,normal,52.56247,normal
43,normal,41.58709,normal
44,normal,44.264164,normal
37,normal,40.521374,normal
68,elevated,70.34354,elevated
55,normal,55.16571,elevated
41,normal,40.87481,normal
42,normal,43.00148,normal
61,elevated,62.680283,elevated
50,normal,49.632607,normal
47,normal,47.31101,normal
49,normal,46.92926,normal
36,normal,38.336193,normal
34,normal,33.93371,normal
54,normal,56.92039,elevated
63,elevated,64.25073,elevated
59,elevated,57.488487,elevated
62,elevated,63.09729,elevated
36,normal,32.82985,normal
53,normal,55.672913,elevated
63,elevated,63.217735,elevated
52,normal,47.635757,normal
55,normal,53.811504,normal
52,normal,53.547256,normal
45,normal,46.159237,normal
55,normal,54.69813,normal
45,normal,44.13859,normal
48,normal,47.697124,normal
32,normal,33.256912,normal
63,elevated,63.711613,elevated
64,elevated,62.653717,elevated
65,elevated,64.204834,elevated
99,elevated,102.42418,elevated
50,normal,47.729286,normal
49,normal,51.671997,normal
50,normal,51.226498,normal
61,elevated,61.06492,elevated
55,normal,54.82034,normal
53,normal,52.538548,normal
52,normal,55.6032,elevated
63,elevated,62.118202,elevated
55,normal,52.70958,normal
36,normal,33.40533,normal
55,normal,54.282913,normal
54,normal,53.527355,normal
59,elevated,59.713913,elevated
61,elevated,63.600906,elevated
54,normal,56.036392,elevated
77,elevated,78.377365,elevated
55,normal,55.02661,elevated
53,normal,52.968876,normal
55,normal,53.385845,normal
49,normal,46.41996,normal
65,elevated,64.5074,elevated
38,normal,39.03331,normal
69,elevated,69.25854,elevated
58,elevated,58.15412,elevated
53,normal,53.04156,normal
56,elevated,55.58454,elevated
55,normal,54.938354,normal
53,normal,52.36107,normal
57,elevated,58.09678,elevated
54,normal,55.722893,elevated
54,normal,53.604057,normal
63,elevated,60.029354,elevated
31,normal,30.771683,normal
34,normal,35.65553,normal
64,elevated,63.981518,elevated
65,elevated,65.86759,elevated
54,normal,54.67558,normal
55,normal,55.160145,elevated
59,elevated,57.75535,elevated
61,elevated,61.849693,elevated
53,normal,53.105457,normal
120,elevated,117.16042,elevated
53,normal,52.54904,normal
66,elevated,66.45941,elevated
56,elevated,55.27817,elevated
77,elevated,78.38857,elevated
56,elevated,58.95063,elevated
47,normal,45.581627,normal
56,elevated,55.167427,elevated
52,normal,50.94709,normal
59,elevated,59.103546,elevated
69,elevated,74.53023,elevated
56,elevated,57.70806,elevated
53,normal,52.983227,normal
54,normal,53.8655,normal
57,elevated,57.10727,elevated
55,normal,55.381542,elevated
79,elevated,80.06041,elevated
63,elevated,61.00682,elevated
54,normal,52.989292,normal
51,normal,52.964027,normal
52,normal,50.751865,normal
59,elevated,58.17796,elevated
51,normal,47.739845,normal
62,elevated,61.91879,elevated
39,normal,37.70627,normal
66,elevated,67.46509,elevated
52,normal,53.825325,normal
66,elevated,67.17742,elevated
70,elevated,72.476974,elevated
24,normal,25.36766,normal
57,elevated,57.498,elevated
53,normal,53.01619,normal
58,elevated,58.02998,elevated
45,normal,44.5049,normal
58,elevated,58.138096,elevated
58,elevated,56.885998,elevated
55,normal,55.07568,elevated
33,normal,33.85185,normal
49,normal,51.105354,normal
53,normal,53.965214,normal
30,normal,28.852911,normal
51,normal,50.517197,normal
63,elevated,62.63285,elevated
53,normal,55.13846,elevated
44,normal,47.094086,normal
60,elevated,60.599884,elevated
55,normal,54.50154,normal
36,normal,33.869804,normal
55,normal,55.977608,elevated
56,elevated,55.185947,elevated
54,normal,55.728992,elevated
59,elevated,61.330914,elevated
65,elevated,64.9768,elevated
55,normal,53.053745,normal
68,elevated,66.85192,elevated
56,elevated,55.693527,elevated
53,normal,52.191837,normal
37,normal,36.631912,normal
28,normal,28.583649,normal
45,normal,43.331562,normal
43,normal,45.253563,normal
52,normal,51.80972,normal
60,elevated,60.615086,elevated
52,normal,52.383377,normal
49,normal,46.68504,normal
36,normal,36.076195,normal
53,normal,51.84157,normal
61,elevated,61.44376,elevated
52,normal,53.655293,normal
42,normal,42.828327,normal
55,normal,55.225742,elevated
65,elevated,64.147224,elevated
40,normal,37.481674,normal
82,elevated,85.95532,elevated
51,normal,51.909237,normal
64,elevated,64.38547,elevated
52,normal,51.77568,normal
49,normal,48.10987,normal
43,normal,41.019775,normal
66,elevated,64.818344,elevated
59,elevated,59.093925,elevated
43,normal,43.156685,normal
39,normal,38.530758,normal
59,elevated,56.938354,elevated
56,elevated,55.468956,elevated
59,elevated,58.721584,elevated
52,normal,50.54158,normal
34,normal,34.102726,normal
66,elevated,65.89307,elevated
86,elevated,89.72572,elevated
